epoch	batch	iter	loss	acc	lr
1	1	1	3.0813205242156982	0.04	0.001
1	2	2	3.8739287853240967	0.06	0.001
1	3	3	3.880225419998169	0.08	0.001
1	4	4	3.6078243255615234	0.06	0.001
1	5	5	3.652383804321289	0.06	0.001
1	6	6	4.020216941833496	0.04	0.001
1	7	7	3.563800573348999	0.08	0.001
1	8	8	3.1390793323516846	0.08	0.001
1	9	9	2.988494634628296	0.1	0.001
1	10	10	3.250439405441284	0.08	0.001
1	11	11	3.0115227699279785	0.08	0.001
1	12	12	3.0678298473358154	0.14	0.001
1	13	13	3.023754358291626	0.04	0.001
1	14	14	2.871721029281616	0.1	0.001
2	1	15	3.0604825019836426	0.04	0.001
2	2	16	2.986246347427368	0.1	0.001
2	3	17	3.0311384201049805	0.08	0.001
2	4	18	3.3289098739624023	0.08	0.001
2	5	19	2.9086523056030273	0.14	0.001
2	6	20	2.8654770851135254	0.08	0.001
2	7	21	2.9809980392456055	0.1	0.001
2	8	22	3.4142327308654785	0.04	0.001
2	9	23	3.0117428302764893	0.14	0.001
2	10	24	3.064812421798706	0.04	0.001
2	11	25	3.1081748008728027	0.06	0.001
2	12	26	2.9273123741149902	0.08	0.001
2	13	27	3.0141446590423584	0.08	0.001
2	14	28	2.6700990200042725	0.0	0.001
3	1	29	3.0868942737579346	0.12	0.001
3	2	30	2.8363230228424072	0.12	0.001
3	3	31	2.9855763912200928	0.06	0.001
3	4	32	2.8103761672973633	0.08	0.001
3	5	33	2.916842460632324	0.08	0.001
3	6	34	3.0031344890594482	0.12	0.001
3	7	35	2.910749912261963	0.08	0.001
3	8	36	2.9340615272521973	0.12	0.001
3	9	37	3.0664901733398438	0.14	0.001
3	10	38	2.9073266983032227	0.06	0.001
3	11	39	3.061990261077881	0.06	0.001
3	12	40	2.9938149452209473	0.1	0.001
3	13	41	3.0371243953704834	0.08	0.001
3	14	42	2.647714138031006	0.1	0.001
4	1	43	2.927858591079712	0.2	0.001
4	2	44	2.867964744567871	0.06	0.001
4	3	45	3.3199574947357178	0.1	0.001
4	4	46	2.9456613063812256	0.06	0.001
4	5	47	3.0537919998168945	0.12	0.001
4	6	48	2.8628787994384766	0.18	0.001
4	7	49	3.0216333866119385	0.04	0.001
4	8	50	2.978233575820923	0.06	0.001
4	9	51	2.925489902496338	0.1	0.001
4	10	52	3.019876718521118	0.14	0.001
4	11	53	2.9745240211486816	0.08	0.001
4	12	54	3.012880325317383	0.12	0.001
4	13	55	3.070720911026001	0.12	0.001
4	14	56	2.7486681938171387	0.0	0.001
5	1	57	2.7298319339752197	0.2	0.001
5	2	58	2.806403398513794	0.2	0.001
5	3	59	2.8652002811431885	0.16	0.001
5	4	60	2.7658278942108154	0.2	0.001
5	5	61	3.073364496231079	0.04	0.001
5	6	62	3.132225751876831	0.04	0.001
5	7	63	2.9762160778045654	0.1	0.001
5	8	64	2.9667000770568848	0.1	0.001
5	9	65	2.573455572128296	0.2	0.001
5	10	66	2.8718972206115723	0.16	0.001
5	11	67	2.706162691116333	0.26	0.001
5	12	68	2.9806694984436035	0.14	0.001
5	13	69	2.897566556930542	0.14	0.001
5	14	70	3.0294852256774902	0.1	0.001
6	1	71	2.6228227615356445	0.24	0.001
6	2	72	2.7307889461517334	0.16	0.001
6	3	73	2.909818649291992	0.16	0.001
6	4	74	3.0072133541107178	0.06	0.001
