epoch	loss	acc	lr
1	1.823879639307658	12.5	1e-05
2	1.8049180408318837	11.666666666666666	1e-05
3	1.7808748582998912	18.333333333333332	1e-05
4	1.7795948882897694	21.666666666666668	1e-05
5	1.7634039521217346	25.0	1e-05
6	1.7720956703027089	25.0	1e-05
7	1.7470790942509968	26.666666666666668	1e-05
8	1.7471875647703807	21.666666666666668	1e-05
9	1.6905124187469482	26.666666666666668	1e-05
10	1.7113589843114216	18.333333333333332	1e-05
11	1.684707760810852	23.333333333333332	1e-05
12	1.6785525778929393	20.833333333333332	1e-05
13	1.6228426297505696	30.0	1e-05
14	1.5997053980827332	35.833333333333336	1e-05
15	1.5554622014363606	36.666666666666664	1e-05
16	1.5839712421099346	33.333333333333336	1e-05
17	1.5309780935446422	32.5	1e-05
18	1.5478688776493073	30.833333333333332	1e-05
19	1.4668912092844646	27.5	1e-05
20	1.4733210901419322	37.5	1e-05
21	1.4677797456582387	29.166666666666668	1e-05
22	1.4100317656993866	35.0	1e-05
23	1.4294172028700511	30.833333333333332	1e-05
24	1.3808517555395763	32.5	1e-05
25	1.3744501769542694	35.0	1e-05
26	1.3396881620089214	35.833333333333336	1e-05
27	1.3035072982311249	38.333333333333336	1e-05
28	1.2939416368802388	37.5	1e-05
29	1.2601848741372426	45.833333333333336	1e-05
30	1.2789708971977234	34.166666666666664	1e-05
31	1.25498100121816	43.333333333333336	1e-05
32	1.214183787504832	39.166666666666664	1e-05
33	1.2144554158051808	44.166666666666664	1e-05
34	1.2360770006974537	42.5	1e-05
35	1.2106382846832275	36.666666666666664	1e-05
36	1.2073817253112793	41.666666666666664	1e-05
37	1.2112870315710704	39.166666666666664	1e-05
38	1.2127310236295064	40.0	1e-05
39	1.2206897536913555	29.166666666666668	1e-05
40	1.2048216462135315	40.0	1e-05
41	1.1350122491518657	38.333333333333336	1e-05
42	1.1559203167756398	38.333333333333336	1e-05
43	1.2029755214850109	39.166666666666664	1e-05
44	1.1609329084555309	44.166666666666664	1e-05
45	1.1513366003831227	45.0	1e-05
46	1.1594384014606476	45.0	1e-05
47	1.1550579468409221	46.666666666666664	1e-05
48	1.1477477351824443	46.666666666666664	1e-05
49	1.1238928139209747	44.166666666666664	1e-05
50	1.1366252700487773	44.166666666666664	1e-05
51	1.1189314027627308	39.166666666666664	1e-05
52	1.1581028401851654	35.0	1e-05
53	1.1075633962949116	47.5	1e-05
54	1.131704032421112	48.333333333333336	1e-05
