epoch	batch	iter	loss	acc	lr
1	1	1	3.3864831924438477	0.0	0.001
1	2	2	5.166444301605225	0.16666666666666666	0.001
1	3	3	5.400547504425049	0.0	0.001
1	4	4	5.477322101593018	0.0	0.001
1	5	5	3.569932460784912	0.06666666666666667	0.001
1	6	6	4.107280254364014	0.03333333333333333	0.001
1	7	7	4.163995742797852	0.06666666666666667	0.001
1	8	8	3.692356586456299	0.06666666666666667	0.001
1	9	9	4.399829387664795	0.03333333333333333	0.001
1	10	10	4.272529602050781	0.06666666666666667	0.001
1	11	11	3.7205729484558105	0.1	0.001
1	12	12	3.988462209701538	0.1	0.001
1	13	13	3.9082534313201904	0.06666666666666667	0.001
1	14	14	3.181260108947754	0.1	0.001
1	15	15	3.104254961013794	0.16666666666666666	0.001
1	16	16	3.046229362487793	0.16666666666666666	0.001
1	17	17	2.6981723308563232	0.2	0.001
1	18	18	3.499549627304077	0.06666666666666667	0.001
1	19	19	3.767181396484375	0.1	0.001
1	20	20	2.759812116622925	0.13333333333333333	0.001
1	21	21	3.876746892929077	0.06666666666666667	0.001
1	22	22	3.3357129096984863	0.16666666666666666	0.001
2	1	23	3.085308313369751	0.13333333333333333	0.001
2	2	24	3.010133981704712	0.06666666666666667	0.001
2	3	25	3.1339006423950195	0.13333333333333333	0.001
2	4	26	3.2037625312805176	0.06666666666666667	0.001
2	5	27	3.0776896476745605	0.2	0.001
2	6	28	2.577298164367676	0.26666666666666666	0.001
2	7	29	3.2938382625579834	0.1	0.001
2	8	30	3.4060451984405518	0.2	0.001
2	9	31	3.879159688949585	0.0	0.001
2	10	32	3.501328229904175	0.03333333333333333	0.001
2	11	33	2.864335536956787	0.16666666666666666	0.001
2	12	34	3.1982948780059814	0.13333333333333333	0.001
2	13	35	3.788525342941284	0.0	0.001
2	14	36	3.794971466064453	0.06666666666666667	0.001
2	15	37	3.1839492321014404	0.13333333333333333	0.001
2	16	38	3.095635414123535	0.1	0.001
2	17	39	3.247056007385254	0.16666666666666666	0.001
2	18	40	2.730020046234131	0.16666666666666666	0.001
2	19	41	3.1173675060272217	0.1	0.001
2	20	42	3.228790760040283	0.13333333333333333	0.001
2	21	43	3.8960049152374268	0.06666666666666667	0.001
2	22	44	3.624880313873291	0.1	0.001
3	1	45	2.337878465652466	0.36666666666666664	0.001
3	2	46	3.0069501399993896	0.13333333333333333	0.001
3	3	47	3.472928285598755	0.1	0.001
3	4	48	3.2394869327545166	0.23333333333333334	0.001
3	5	49	3.006819486618042	0.16666666666666666	0.001
3	6	50	2.604050874710083	0.13333333333333333	0.001
