76	0.04639897573505625	0.12861329469721464	0.00252738781273365	-4.99315071105957	-4.40824733232148e-05	-4.993149757385254
77	0.03424390181425774	0.1452148815150276	0.0025471362750977278	-4.99306058883667	-4.437655661604367e-05	-4.993059158325195
78	0.033376002450534625	0.16124095846963807	0.0025348656345158815	-4.9929704666137695	-4.5413686166284606e-05	-4.992969036102295
79	0.032806466081900076	0.1439069061626518	0.0025200843811035156	-4.992880344390869	-4.577573781716637e-05	-4.992877960205078
80	0.0308555307691758	0.16416714123024811	0.002483111573383212	-4.992790222167969	-4.718983836937696e-05	-4.992794036865234
81	0.04604185155005247	0.16195426800611026	0.002474444452673197	-4.992700099945068	-4.747202547150664e-05	-4.992702960968018
82	0.034516411614392783	0.1348729500648557	0.0024947768542915583	-4.992609977722168	-4.864396032644436e-05	-4.992611885070801
83	0.039447000566083745	0.12020994674283725	0.002522638300433755	-4.992519855499268	-4.8844845878193155e-05	-4.992522239685059
84	0.038891239075309336	0.12879290065019297	0.0025327454786747694	-4.992429733276367	-4.952849485562183e-05	-4.992431163787842
85	0.032372841224188154	0.1287842876551543	0.00254082796163857	-4.992339611053467	-4.951218579662964e-05	-4.992339611053467
86	0.031889853787069655	0.13038867193187662	0.002550780074670911	-4.992249488830566	-4.996025745640509e-05	-4.992249011993408
87	0.038811945953379	0.11795095996090026	0.002552905585616827	-4.992159366607666	-5.1322618674021214e-05	-4.992157936096191
88	0.035447222117359956	0.12946575805961533	0.002545356284826994	-4.992069244384766	-5.288561442284845e-05	-4.992066383361816
89	0.03686810805415863	0.15037996044928162	0.002535054227337241	-4.991979122161865	-5.3244340961100534e-05	-4.991976737976074
90	0.039141279591364264	0.13141693462623172	0.0025334747042506933	-4.991888999938965	-5.388988574850373e-05	-4.991885662078857
91	0.04187685523126361	0.15537620681806996	0.0025444943457841873	-4.9917988777160645	-5.435257116914727e-05	-4.991802215576172
92	0.033861897893085136	0.12051748974136345	0.002541579306125641	-4.991708755493164	-5.3727475460618734e-05	-4.991710662841797
