76	1	676	0.645030677318573	70.0	1e-05
76	2	677	0.9167360067367554	56.0	1e-05
76	3	678	0.6933336853981018	74.0	1e-05
76	4	679	0.7626615762710571	70.0	1e-05
76	5	680	0.5600254535675049	70.0	1e-05
76	6	681	0.9936447143554688	58.0	1e-05
76	7	682	0.576720118522644	66.0	1e-05
76	8	683	0.8060504198074341	68.0	1e-05
76	9	684	0.9426544308662415	57.142857142857146	1e-05
77	1	685	0.6173723340034485	68.0	1e-05
77	2	686	0.6856393218040466	68.0	1e-05
77	3	687	0.8588094115257263	64.0	1e-05
77	4	688	0.671832263469696	62.0	1e-05
77	5	689	0.7690115571022034	66.0	1e-05
77	6	690	0.8286557197570801	64.0	1e-05
77	7	691	0.3722534477710724	80.0	1e-05
77	8	692	0.734372615814209	64.0	1e-05
77	9	693	0.8359900712966919	71.42857142857143	1e-05
78	1	694	0.6060588955879211	70.0	1e-05
78	2	695	0.7606501579284668	66.0	1e-05
78	3	696	0.6542372703552246	76.0	1e-05
78	4	697	0.7676672339439392	70.0	1e-05
78	5	698	0.8713417053222656	64.0	1e-05
78	6	699	0.7767071723937988	62.0	1e-05
78	7	700	0.9533633589744568	66.0	1e-05
78	8	701	0.6507431268692017	64.0	1e-05
78	9	702	1.0893810987472534	57.142857142857146	1e-05
79	1	703	0.7258153557777405	72.0	1e-05
79	2	704	0.5242694616317749	78.0	1e-05
79	3	705	0.8413707613945007	64.0	1e-05
79	4	706	0.6854809522628784	68.0	1e-05
79	5	707	0.9514895677566528	54.0	1e-05
79	6	708	0.6726199388504028	70.0	1e-05
79	7	709	0.6814478039741516	60.0	1e-05
79	8	710	0.8406325578689575	68.0	1e-05
79	9	711	0.7417265772819519	71.42857142857143	1e-05
80	1	712	0.6825141906738281	68.0	1e-05
80	2	713	0.8872600793838501	68.0	1e-05
80	3	714	0.7094717621803284	70.0	1e-05
80	4	715	1.0263876914978027	66.0	1e-05
80	5	716	0.7417713403701782	66.0	1e-05
80	6	717	0.72857266664505	74.0	1e-05
80	7	718	0.7274561524391174	66.0	1e-05
80	8	719	0.6299952864646912	76.0	1e-05
80	9	720	0.822460949420929	57.142857142857146	1e-05
81	1	721	0.6698039770126343	68.0	1e-05
81	2	722	0.6812883019447327	68.0	1e-05
81	3	723	0.917056143283844	60.0	1e-05
81	4	724	0.6983034014701843	62.0	1e-05
81	5	725	0.6551328301429749	76.0	1e-05
81	6	726	0.6961503028869629	68.0	1e-05
81	7	727	0.6843567490577698	72.0	1e-05
81	8	728	0.7317485213279724	68.0	1e-05
81	9	729	0.6159423589706421	71.42857142857143	1e-05
82	1	730	0.6227428317070007	64.0	1e-05
82	2	731	0.7100605964660645	68.0	1e-05
82	3	732	0.6087185144424438	70.0	1e-05
82	4	733	0.5724688172340393	78.0	1e-05
82	5	734	0.5004935264587402	78.0	1e-05
82	6	735	0.9351087212562561	64.0	1e-05
82	7	736	0.6664440631866455	70.0	1e-05
82	8	737	0.7498944997787476	62.0	1e-05
82	9	738	0.5486922264099121	85.71428571428571	1e-05
83	1	739	0.5899006128311157	78.0	1e-05
83	2	740	0.4177173376083374	88.0	1e-05
83	3	741	0.5389227867126465	78.0	1e-05
83	4	742	0.8509510159492493	64.0	1e-05
83	5	743	1.0988821983337402	66.0	1e-05
83	6	744	0.7059423327445984	66.0	1e-05
83	7	745	0.6405944228172302	72.0	1e-05
83	8	746	0.6356745362281799	68.0	1e-05
83	9	747	1.6438912153244019	28.571428571428573	1e-05
84	1	748	0.7053781747817993	60.0	1e-05
84	2	749	0.905928373336792	66.0	1e-05
84	3	750	0.8053937554359436	72.0	1e-05
84	4	751	0.5261090397834778	72.0	1e-05
84	5	752	0.7059009671211243	62.0	1e-05
84	6	753	0.9087338447570801	62.0	1e-05
84	7	754	0.8602582812309265	62.0	1e-05
84	8	755	0.6047197580337524	72.0	1e-05
84	9	756	0.8339834213256836	57.142857142857146	1e-05
85	1	757	0.8119879961013794	58.0	1e-05
85	2	758	0.9768815040588379	52.0	1e-05
85	3	759	0.6255521178245544	74.0	1e-05
85	4	760	0.6719720363616943	66.0	1e-05
85	5	761	0.720359206199646	66.0	1e-05
85	6	762	0.6842699646949768	72.0	1e-05
85	7	763	0.5844854116439819	68.0	1e-05
85	8	764	0.5366418361663818	74.0	1e-05
85	9	765	1.1583374738693237	42.857142857142854	1e-05
86	1	766	0.7484791278839111	62.0	1e-05
86	2	767	1.0712287425994873	64.0	1e-05
86	3	768	0.42098695039749146	80.0	1e-05
86	4	769	0.6481381058692932	66.0	1e-05
86	5	770	0.6343657970428467	72.0	1e-05
86	6	771	0.5547440052032471	70.0	1e-05
86	7	772	0.8568565845489502	68.0	1e-05
86	8	773	0.4572908282279968	76.0	1e-05
86	9	774	0.514802873134613	71.42857142857143	1e-05
87	1	775	0.8655069470405579	58.0	1e-05
87	2	776	0.9175022840499878	62.0	1e-05
87	3	777	0.5962775945663452	70.0	1e-05
87	4	778	0.5549735426902771	80.0	1e-05
87	5	779	0.49147048592567444	76.0	1e-05
87	6	780	0.5663701891899109	70.0	1e-05
87	7	781	0.8283023834228516	68.0	1e-05
87	8	782	0.9729769229888916	58.0	1e-05
87	9	783	0.6454726457595825	71.42857142857143	1e-05
88	1	784	0.7986275553703308	62.0	1e-05
88	2	785	0.6549729108810425	74.0	1e-05
88	3	786	0.5478742718696594	80.0	1e-05
88	4	787	0.4553258419036865	80.0	1e-05
88	5	788	0.740306556224823	68.0	1e-05
88	6	789	0.5180886387825012	76.0	1e-05
88	7	790	0.6268414258956909	66.0	1e-05
88	8	791	0.5478520393371582	78.0	1e-05
88	9	792	0.6599401235580444	71.42857142857143	1e-05
89	1	793	0.5747036337852478	70.0	1e-05
89	2	794	0.545667827129364	78.0	1e-05
89	3	795	0.6205351948738098	68.0	1e-05
89	4	796	0.6547593474388123	74.0	1e-05
89	5	797	0.49433329701423645	80.0	1e-05
89	6	798	0.627869725227356	72.0	1e-05
89	7	799	0.6964125633239746	68.0	1e-05
89	8	800	0.6016385555267334	70.0	1e-05
89	9	801	0.7520192265510559	57.142857142857146	1e-05
90	1	802	0.8572853207588196	62.0	1e-05
90	2	803	0.5406880974769592	70.0	1e-05
90	3	804	0.4926741123199463	78.0	1e-05
90	4	805	0.5408810973167419	72.0	1e-05
90	5	806	0.6245669722557068	74.0	1e-05
90	6	807	0.5910695791244507	74.0	1e-05
90	7	808	0.6008796095848083	74.0	1e-05
90	8	809	0.6266481280326843	70.0	1e-05
90	9	810	0.267596036195755	85.71428571428571	1e-05
91	1	811	0.5065579414367676	78.0	1e-05
91	2	812	0.654381275177002	68.0	1e-05
91	3	813	0.7303900122642517	62.0	1e-05
91	4	814	0.6539611220359802	72.0	1e-05
91	5	815	0.4893917143344879	78.0	1e-05
91	6	816	0.5328742265701294	72.0	1e-05
91	7	817	0.6065295934677124	70.0	1e-05
91	8	818	0.7050931453704834	64.0	1e-05
91	9	819	0.7772720456123352	71.42857142857143	1e-05
92	1	820	0.6261435747146606	68.0	1e-05
92	2	821	0.5495172739028931	70.0	1e-05
92	3	822	0.7197471857070923	64.0	1e-05
92	4	823	0.5337050557136536	76.0	1e-05
92	5	824	0.7523297071456909	62.0	1e-05
92	6	825	1.0630570650100708	52.0	1e-05
92	7	826	0.7049611806869507	68.0	1e-05
92	8	827	0.5262410044670105	74.0	1e-05
92	9	828	0.30560117959976196	85.71428571428571	1e-05
93	1	829	0.5546935796737671	76.0	1e-05
93	2	830	0.5117581486701965	78.0	1e-05
93	3	831	0.6655831933021545	70.0	1e-05
93	4	832	0.7802484035491943	68.0	1e-05
93	5	833	0.5900593996047974	68.0	1e-05
93	6	834	0.5972375273704529	76.0	1e-05
93	7	835	0.6827929019927979	70.0	1e-05
93	8	836	0.5688345432281494	76.0	1e-05
93	9	837	1.159339189529419	42.857142857142854	1e-05
94	1	838	0.5642384886741638	72.0	1e-05
94	2	839	1.0812196731567383	56.0	1e-05
94	3	840	0.7480918765068054	64.0	1e-05
94	4	841	0.7061588168144226	66.0	1e-05
94	5	842	0.7142806053161621	68.0	1e-05
94	6	843	0.67926424741745	66.0	1e-05
94	7	844	0.6121342182159424	72.0	1e-05
94	8	845	0.6235491037368774	66.0	1e-05
94	9	846	0.6361943483352661	42.857142857142854	1e-05
95	1	847	0.7453870177268982	64.0	1e-05
95	2	848	0.5126038193702698	72.0	1e-05
95	3	849	0.5190070867538452	70.0	1e-05
95	4	850	0.6784934401512146	72.0	1e-05
95	5	851	0.598809540271759	74.0	1e-05
95	6	852	0.6995053291320801	60.0	1e-05
95	7	853	0.8630118370056152	56.0	1e-05
95	8	854	0.41449815034866333	80.0	1e-05
95	9	855	0.43007969856262207	85.71428571428571	1e-05
96	1	856	0.6834253072738647	62.0	1e-05
96	2	857	0.6085973978042603	66.0	1e-05
96	3	858	0.5122984051704407	74.0	1e-05
96	4	859	0.5291905403137207	74.0	1e-05
96	5	860	0.7200572490692139	58.0	1e-05
96	6	861	0.4343309700489044	78.0	1e-05
96	7	862	0.5064446926116943	78.0	1e-05
96	8	863	0.6313320398330688	74.0	1e-05
96	9	864	0.9709674119949341	42.857142857142854	1e-05
97	1	865	0.5921972393989563	70.0	1e-05
97	2	866	0.6561514139175415	72.0	1e-05
97	3	867	0.7122097015380859	64.0	1e-05
97	4	868	0.6138597726821899	72.0	1e-05
97	5	869	0.41162338852882385	80.0	1e-05
97	6	870	0.6170397996902466	76.0	1e-05
97	7	871	1.0114139318466187	56.0	1e-05
97	8	872	0.6943474411964417	64.0	1e-05
97	9	873	0.23494723439216614	85.71428571428571	1e-05
98	1	874	0.5368987917900085	72.0	1e-05
98	2	875	0.44054099917411804	80.0	1e-05
98	3	876	0.6458274126052856	68.0	1e-05
98	4	877	0.5470569133758545	76.0	1e-05
98	5	878	0.6632398962974548	68.0	1e-05
98	6	879	0.4913657307624817	82.0	1e-05
98	7	880	0.6979294419288635	70.0	1e-05
98	8	881	0.8912481069564819	58.0	1e-05
98	9	882	0.8377494812011719	57.142857142857146	1e-05
99	1	883	0.4101988971233368	82.0	1e-05
99	2	884	0.5608327984809875	78.0	1e-05
99	3	885	0.5826467275619507	74.0	1e-05
99	4	886	0.56644606590271	68.0	1e-05
99	5	887	0.6030260324478149	74.0	1e-05
99	6	888	0.6403548717498779	78.0	1e-05
99	7	889	0.7033144235610962	70.0	1e-05
99	8	890	0.652137279510498	78.0	1e-05
99	9	891	0.9814963936805725	71.42857142857143	1e-05
100	1	892	0.9309585690498352	62.0	1e-05
100	2	893	0.7071247696876526	60.0	1e-05
100	3	894	0.5342895984649658	74.0	1e-05
100	4	895	0.6654087901115417	68.0	1e-05
100	5	896	0.35143837332725525	84.0	1e-05
100	6	897	0.5972805023193359	66.0	1e-05
100	7	898	0.575886070728302	72.0	1e-05
100	8	899	0.6028820872306824	74.0	1e-05
100	9	900	0.7641782760620117	71.42857142857143	1e-05
101	1	901	0.7643533945083618	60.0	1e-05
101	2	902	0.6160826086997986	72.0	1e-05
101	3	903	1.0156484842300415	60.0	1e-05
101	4	904	0.5172670483589172	76.0	1e-05
101	5	905	0.5201892256736755	80.0	1e-05
101	6	906	0.6764916181564331	64.0	1e-05
101	7	907	0.6709490418434143	70.0	1e-05
101	8	908	0.5350950360298157	78.0	1e-05
101	9	909	0.6196780204772949	71.42857142857143	1e-05
102	1	910	0.6988392472267151	70.0	1e-05
102	2	911	0.5694519281387329	70.0	1e-05
102	3	912	0.47575438022613525	80.0	1e-05
102	4	913	0.7123745083808899	64.0	1e-05
102	5	914	0.6176449656486511	72.0	1e-05
102	6	915	0.620724081993103	66.0	1e-05
102	7	916	0.6646049618721008	68.0	1e-05
102	8	917	1.1225634813308716	62.0	1e-05
102	9	918	0.32207778096199036	85.71428571428571	1e-05
103	1	919	0.7242093682289124	70.0	1e-05
103	2	920	0.5331432819366455	78.0	1e-05
103	3	921	0.6885223984718323	70.0	1e-05
103	4	922	0.5526993870735168	74.0	1e-05
103	5	923	0.7437176704406738	72.0	1e-05
103	6	924	0.6538335680961609	68.0	1e-05
103	7	925	0.7047842144966125	70.0	1e-05
103	8	926	0.6577797532081604	66.0	1e-05
103	9	927	1.4414193630218506	71.42857142857143	1e-05
104	1	928	0.6259410977363586	72.0	1e-05
104	2	929	0.5364507436752319	80.0	1e-05
104	3	930	0.6080085635185242	74.0	1e-05
104	4	931	0.526384174823761	72.0	1e-05
104	5	932	0.7281147241592407	74.0	1e-05
104	6	933	0.733873724937439	66.0	1e-05
104	7	934	0.5906065106391907	78.0	1e-05
104	8	935	0.934827983379364	58.0	1e-05
104	9	936	1.6664010286331177	42.857142857142854	1e-05
105	1	937	0.5798653960227966	80.0	1e-05
105	2	938	0.8215484619140625	64.0	1e-05
105	3	939	0.706479012966156	66.0	1e-05
105	4	940	0.8211586475372314	64.0	1e-05
105	5	941	0.8869114518165588	60.0	1e-05
105	6	942	0.8344830274581909	66.0	1e-05
105	7	943	0.7510252594947815	64.0	1e-05
105	8	944	1.089755654335022	56.0	1e-05
105	9	945	1.1228337287902832	42.857142857142854	1e-05
106	1	946	0.9093813896179199	58.0	1e-05
106	2	947	0.6868653297424316	70.0	1e-05
106	3	948	0.5050910115242004	72.0	1e-05
106	4	949	0.8213319182395935	68.0	1e-05
106	5	950	0.6627280712127686	70.0	1e-05
106	6	951	0.5502216815948486	72.0	1e-05
106	7	952	0.7770867943763733	70.0	1e-05
106	8	953	0.5033102035522461	76.0	1e-05
106	9	954	0.7088221311569214	57.142857142857146	1e-05
107	1	955	0.7208685278892517	64.0	1e-05
107	2	956	0.8411535620689392	62.0	1e-05
107	3	957	0.49327313899993896	72.0	1e-05
107	4	958	0.7214264869689941	64.0	1e-05
107	5	959	0.5519844889640808	74.0	1e-05
107	6	960	0.8891693353652954	60.0	1e-05
107	7	961	0.759782075881958	68.0	1e-05
107	8	962	0.47934818267822266	78.0	1e-05
107	9	963	0.6743910908699036	71.42857142857143	1e-05
108	1	964	0.8997911214828491	66.0	1e-05
108	2	965	0.6641538739204407	68.0	1e-05
108	3	966	0.786821722984314	62.0	1e-05
108	4	967	0.5239094495773315	72.0	1e-05
108	5	968	0.623818576335907	68.0	1e-05
108	6	969	0.6061865091323853	66.0	1e-05
108	7	970	0.5782857537269592	74.0	1e-05
108	8	971	0.4722840487957001	80.0	1e-05
108	9	972	0.19196751713752747	100.0	1e-05
109	1	973	0.6224409341812134	72.0	1e-05
109	2	974	0.38146743178367615	84.0	1e-05
109	3	975	0.6020410060882568	72.0	1e-05
109	4	976	0.7218917608261108	70.0	1e-05
109	5	977	0.7500327229499817	64.0	1e-05
109	6	978	0.5073279738426208	74.0	1e-05
109	7	979	0.45646950602531433	76.0	1e-05
109	8	980	0.6143503785133362	70.0	1e-05
109	9	981	0.3762334883213043	71.42857142857143	1e-05
110	1	982	0.8509901165962219	68.0	1e-05
110	2	983	0.5264483690261841	74.0	1e-05
110	3	984	0.6458765268325806	72.0	1e-05
110	4	985	0.5668356418609619	76.0	1e-05
110	5	986	0.568381130695343	72.0	1e-05
110	6	987	0.5741254091262817	74.0	1e-05
110	7	988	0.5833319425582886	70.0	1e-05
110	8	989	0.5912269353866577	74.0	1e-05
110	9	990	0.9286248087882996	71.42857142857143	1e-05
111	1	991	0.5908887386322021	68.0	1e-05
111	2	992	0.5639163851737976	76.0	1e-05
111	3	993	0.6159563660621643	68.0	1e-05
111	4	994	0.807332456111908	68.0	1e-05
111	5	995	0.6862872838973999	68.0	1e-05
