epoch	loss	acc	lr
1	2.5161719386911092	0.07724425887265135	0.0001
2	2.4330027197995117	0.1336116910229645	0.0001
3	2.3591896950078657	0.1440501043841336	0.0001
4	2.3049679807929753	0.18789144050104384	0.0001
5	2.2185562647459154	0.20876826722338204	0.0001
6	2.2008859971868717	0.2045929018789144	0.0001
7	2.125289182324499	0.2045929018789144	0.0001
8	2.106963455801468	0.2609603340292276	0.0001
9	2.0544690090330757	0.24843423799582465	0.0001
10	2.0268019333264027	0.24843423799582465	0.0001
11	2.0243918940518246	0.22964509394572025	0.0001
12	2.0835411578479044	0.22964509394572025	0.0001
13	2.016398565256521	0.2359081419624217	0.0001
14	1.9852976696974052	0.2839248434237996	0.0001
15	2.0128650000797186	0.2609603340292276	0.0001
16	1.9264744945757075	0.32150313152400833	0.0001
17	1.9405737032721087	0.3048016701461378	0.0001
18	1.8869525746662084	0.2985386221294363	0.0001
19	1.8603338839365695	0.33611691022964507	0.0001
20	1.8601156089898192	0.33194154488517746	0.0001
21	1.9396299469694962	0.2881002087682672	0.0001
22	1.841540723105811	0.3089770354906054	0.0001
23	1.893935756792853	0.325678496868476	0.0001
24	1.858747299379496	0.325678496868476	0.0001
25	1.8086421813248095	0.33611691022964507	0.0001
26	1.8319075299205263	0.302713987473904	0.0001
27	1.7565748313274663	0.348643006263048	0.0001
28	1.752784537621978	0.325678496868476	0.0001
29	1.7756685638228638	0.32150313152400833	0.0001
30	1.7930843404538945	0.348643006263048	0.0001
31	1.7583449782807543	0.3674321503131524	0.0001
32	1.835615913156179	0.3173277661795407	0.0001
33	1.7380834643676535	0.37160751565762007	0.0001
34	1.7418498460335623	0.31941544885177453	0.0001
35	1.6621482093548228	0.3653444676409186	0.0001
36	1.6756324011498056	0.4112734864300626	0.0001
37	1.6917306809435309	0.348643006263048	0.0001
38	1.6196995177199298	0.4133611691022965	0.0001
39	1.715649258119826	0.34237995824634654	0.0001
40	1.6663015934022334	0.37160751565762007	0.0001
41	1.7075635789580534	0.3883089770354906	0.0001
42	1.712137395255501	0.35490605427974947	0.0001
43	1.5942360234907624	0.4196242171189979	0.0001
44	1.6588845569057107	0.35908141962421714	0.0001
45	1.6724080083763426	0.35908141962421714	0.0001
46	1.6767802661545341	0.3903966597077244	0.0001
47	1.6126852386430808	0.4091858037578288	0.0001
48	1.5658229611860686	0.4321503131524008	0.0001
49	1.6338427188749851	0.38204592901878914	0.0001
50	1.6514337956283187	0.3924843423799583	0.0001
51	1.6786340808569762	0.3778705636743215	0.0001
52	1.592802399384453	0.40501043841336115	0.0001
53	1.57698685167229	0.4342379958246347	0.0001
54	1.6204361181418432	0.38413361169102295	0.0001
55	1.5899677702181025	0.4196242171189979	0.0001
56	1.6123719066070366	0.3862212943632568	0.0001
57	1.5675125714383693	0.40501043841336115	0.0001
58	1.5421080902872106	0.42379958246346555	0.0001
59	1.4732017477270456	0.4509394572025052	0.0001
60	1.5212414874413318	0.4133611691022965	0.0001
61	1.475216962101564	0.4572025052192067	0.0001
62	1.5062539808934317	0.430062630480167	0.0001
63	1.5327916481300785	0.44467640918580376	0.0001
64	1.4870999088366992	0.4405010438413361	0.0001
65	1.5004229473420623	0.4613778705636743	0.0001
66	1.5235337685941406	0.4488517745302714	0.0001
67	1.5256963560128263	0.4363256784968685	0.0001
68	1.5446007990886872	0.4384133611691023	0.0001
69	1.497090472308977	0.4592901878914405	0.0001
70	1.4927414317220635	0.407098121085595	0.0001
71	1.5149474935392249	0.44467640918580376	0.0001
72	1.4311040064984921	0.4592901878914405	0.0001
73	1.4215934002822526	0.48643006263048016	0.0001
74	1.4418005475420543	0.48851774530271397	0.0001
75	1.4501223106225	0.4509394572025052	0.0001
76	1.4340688970741	0.4906054279749478	0.0001
77	1.3993674999487922	0.4780793319415449	0.0001
78	1.3561584683201258	0.4801670146137787	0.0001
79	1.336566004474377	0.4822546972860125	0.0001
80	1.4241385355374012	0.4697286012526096	0.0001
81	1.3867567304778448	0.47390396659707723	0.0001
82	1.5014487656770519	0.4551148225469729	0.0001
83	1.345964792377018	0.5010438413361169	0.0001
84	1.3479748610912634	0.5010438413361169	0.0001
85	1.362671472583285	0.4801670146137787	0.0001
86	1.4397787751633837	0.4906054279749478	0.0001
87	1.3931265810586217	0.46555323590814196	0.0001
88	1.3729957140562181	0.4759916492693111	0.0001
89	1.3357342576184204	0.5031315240083507	0.0001
90	1.3487999481547601	0.511482254697286	0.0001
91	1.254869582010958	0.534446764091858	0.0001
92	1.3660265418831143	0.49269311064718163	0.0001
93	1.349972131854557	0.5031315240083507	0.0001
94	1.3089778644804666	0.4780793319415449	0.0001
95	1.3869412796482412	0.4989561586638831	0.0001
96	1.3442591590522974	0.5156576200417536	0.0001
97	1.3291139430940027	0.4989561586638831	0.0001
98	1.3375699699298325	0.47390396659707723	0.0001
99	1.3282977205726447	0.4906054279749478	0.0001
100	1.3091848678031395	0.5198329853862212	0.0001
101	1.291896592848983	0.5281837160751566	0.0001
102	1.227987603504125	0.5448851774530271	0.0001
103	1.3188299881391585	0.5219206680584552	0.0001
104	1.2743699717372345	0.5156576200417536	0.0001
105	1.3000200984373471	0.5052192066805845	0.0001
106	1.261237357752806	0.5469728601252609	0.0001
107	1.316311629181864	0.5010438413361169	0.0001
108	1.3429665854181279	0.48434237995824636	0.0001
109	1.1633928113292304	0.5782881002087683	0.0001
110	1.2090073353562325	0.5678496868475992	0.0001
111	1.2762528964024744	0.5365344467640919	0.0001
112	1.189402583994298	0.5949895615866388	0.0001
113	1.2046596867057624	0.5553235908141962	0.0001
114	1.2020880735492905	0.5741127348643006	0.0001
115	1.1987470550178736	0.5260960334029228	0.0001
116	1.2349918555616088	0.55741127348643	0.0001
117	1.2055338770462227	0.5615866388308977	0.0001
118	1.1987234378906282	0.5490605427974948	0.0001
119	1.215087399353314	0.5260960334029228	0.0001
120	1.1757639041773214	0.5803757828810021	0.0001
121	1.2588630178029452	0.534446764091858	0.0001
122	1.1834584048993901	0.5553235908141962	0.0001
123	1.2480557415331082	0.5511482254697286	0.0001
124	1.2096583721284329	0.5594989561586639	0.0001
125	1.145038231678447	0.6012526096033403	0.0001
126	1.1693716447388205	0.5949895615866388	0.0001
127	1.211468901912952	0.5553235908141962	0.0001
128	1.2235900298040943	0.5448851774530271	0.0001
129	1.2189228972711743	0.5386221294363257	0.0001
130	1.1141799827707088	0.5949895615866388	0.0001
131	1.1453921727696141	0.5908141962421712	0.0001
132	1.1342785843727734	0.569937369519833	0.0001
133	1.1313032008909731	0.5678496868475992	0.0001
134	1.1924468199246114	0.5386221294363257	0.0001
135	1.0952583095972623	0.5991649269311065	0.0001
136	1.1391141429574605	0.5741127348643006	0.0001
137	1.1024131657932894	0.5908141962421712	0.0001
138	1.1056679561889744	0.5949895615866388	0.0001
139	1.0910262454277788	0.5970772442588727	0.0001
140	1.0106513360845768	0.6242171189979123	1e-05
141	1.0298040440784366	0.6534446764091858	1e-05
142	0.9866715012612074	0.6471816283924844	1e-05
143	0.9880470365970269	0.6367432150313153	1e-05
144	1.0259572785184379	0.6137787056367432	1e-05
145	0.9909926684017222	0.6242171189979123	1e-05
146	0.9659064077385283	0.6450939457202505	1e-05
147	0.9520269921030032	0.6471816283924844	1e-05
148	0.9550945080645646	0.6617954070981211	1e-05
149	0.9322898251029793	0.6680584551148225	1e-05
150	0.9344474333562035	0.6764091858037579	1e-05
151	0.8751395180479221	0.6868475991649269	1e-05
152	0.9200855390263998	0.6764091858037579	1e-05
153	0.8762456059207	0.6743215031315241	1e-05
154	0.9023626362107741	0.6764091858037579	1e-05
155	0.9060853177172157	0.6910229645093946	1e-05
156	0.9023987599852688	0.6764091858037579	1e-05
157	0.8985059036093614	0.6743215031315241	1e-05
158	0.9022211213450342	0.6868475991649269	1e-05
159	0.8999266358158534	0.6847599164926931	1e-05
160	0.8377786051007552	0.6784968684759917	1e-05
161	0.8769252223112389	0.6764091858037579	1e-05
162	0.8395902849189424	0.6993736951983298	1e-05
163	0.8639406565584569	0.6951983298538622	1e-05
164	0.842717174323964	0.697286012526096	1e-05
165	0.8703521590889869	0.6868475991649269	1e-05
166	0.9328149061860023	0.6597077244258872	1e-05
167	0.8373867191203203	0.7118997912317327	1e-05
168	0.8361696043442585	0.6993736951983298	1e-05
169	0.9158963384359515	0.6576200417536534	1e-05
170	0.8325882296472601	0.697286012526096	1e-05
171	0.9031910386115375	0.6743215031315241	1e-05
172	0.8897530895683113	0.6784968684759917	1e-05
173	0.8653128391018989	0.697286012526096	1e-05
174	0.8530159621248663	0.7118997912317327	1e-05
175	0.8285634978081339	0.7118997912317327	1e-05
176	0.8061493347731413	0.7056367432150313	1e-05
177	0.848029650327806	0.7035490605427975	1e-05
178	0.8456486846808352	0.6847599164926931	1e-05
179	0.8063773003898732	0.7306889352818372	1e-05
180	0.8065538569382685	0.7035490605427975	1e-05
181	0.789606364385569	0.7139874739039666	1e-05
182	0.7985586741771977	0.7202505219206681	1e-05
183	0.7230348648009569	0.7390396659707724	1e-05
184	0.7924808813783968	0.7286012526096033	1e-05
185	0.7948437031972881	0.7160751565762005	1e-05
186	0.8173829303404981	0.6951983298538622	1e-05
187	0.7605149866643679	0.7286012526096033	1e-05
188	0.7791383632289591	0.7223382045929019	1e-05
189	0.7343149160293547	0.7620041753653445	1e-05
190	0.7710849309266236	0.7160751565762005	1e-05
191	0.7840114948893887	0.7265135699373695	1.0000000000000002e-06
192	0.7078738465189685	0.755741127348643	1.0000000000000002e-06
193	0.732439415813239	0.7306889352818372	1.0000000000000002e-06
194	0.8309913449347144	0.697286012526096	1.0000000000000002e-06
195	0.7946326946664702	0.732776617954071	1.0000000000000002e-06
196	0.7595731801429223	0.7411273486430062	1.0000000000000002e-06
197	0.7649448512740324	0.7306889352818372	1.0000000000000002e-06
198	0.795823132195403	0.7202505219206681	1.0000000000000002e-06
199	0.7942041243292345	0.7139874739039666	1.0000000000000002e-06
200	0.7530023010140421	0.7244258872651357	1.0000000000000002e-06
201	0.7551224647334821	0.7411273486430062	1.0000000000000002e-06
202	0.7942560891268895	0.697286012526096	1.0000000000000002e-06
203	0.7688523893067633	0.7306889352818372	1.0000000000000002e-06
204	0.7210664653330108	0.7411273486430062	1.0000000000000002e-06
205	0.8005197086762287	0.7223382045929019	1.0000000000000002e-06
206	0.7090074687511787	0.7682672233820459	1.0000000000000002e-06
207	0.7953979863254411	0.7202505219206681	1.0000000000000002e-06
208	0.7285502655645502	0.7390396659707724	1.0000000000000002e-06
209	0.8132312218182272	0.7181628392484343	1.0000000000000002e-06
210	0.7869330169263613	0.7077244258872651	1.0000000000000002e-06
211	0.8017359958312208	0.6889352818371608	1.0000000000000002e-06
212	0.7863624480422703	0.7181628392484343	1.0000000000000002e-06
213	0.764353630811536	0.7223382045929019	1.0000000000000002e-06
214	0.7664252479788157	0.7244258872651357	1.0000000000000002e-06
215	0.729891190698102	0.7432150313152401	1.0000000000000002e-06
216	0.8064565521690193	0.7244258872651357	1.0000000000000002e-06
217	0.7620636428821062	0.7390396659707724	1.0000000000000002e-06
218	0.7450070688520444	0.7244258872651357	1.0000000000000002e-06
219	0.7061832567097499	0.7515657620041754	1.0000000000000002e-06
220	0.730288178288613	0.7453027139874739	1.0000000000000002e-06
221	0.7871656532327417	0.7160751565762005	1.0000000000000002e-06
222	0.7669587076830217	0.7390396659707724	1.0000000000000002e-06
223	0.7652430498276473	0.7139874739039666	1.0000000000000002e-06
224	0.7786855442538888	0.7369519832985386	1.0000000000000002e-06
225	0.7633540325473395	0.7348643006263048	1.0000000000000002e-06
226	0.7602300676274151	0.732776617954071	1.0000000000000002e-06
227	0.822735188773878	0.7118997912317327	1.0000000000000002e-06
228	0.7820223706749138	0.7035490605427975	1.0000000000000002e-06
229	0.7682885887229617	0.7390396659707724	1.0000000000000002e-06
230	0.7631846462261702	0.7390396659707724	1.0000000000000002e-06
231	0.7691747729116293	0.7265135699373695	1.0000000000000002e-06
232	0.7199778913953857	0.7578288100208769	1.0000000000000002e-06
233	0.777848877339373	0.7223382045929019	1.0000000000000002e-06
234	0.735395967587051	0.7494780793319415	1.0000000000000002e-06
235	0.7068067008866646	0.755741127348643	1.0000000000000002e-06
236	0.7026797748308838	0.7745302713987474	1.0000000000000002e-06
237	0.7580500263759637	0.7453027139874739	1.0000000000000002e-06
238	0.7393385710696337	0.7369519832985386	1.0000000000000002e-06
239	0.7216446898675413	0.7536534446764092	1.0000000000000002e-06
240	0.7770934488181033	0.7306889352818372	1.0000000000000002e-06
241	0.7161486123947112	0.7369519832985386	1.0000000000000002e-06
242	0.753439981155953	0.7223382045929019	1.0000000000000002e-07
243	0.7472844626560091	0.7473903966597077	1.0000000000000002e-07
244	0.7748819915636098	0.7181628392484343	1.0000000000000002e-07
245	0.7516933175616572	0.7411273486430062	1.0000000000000002e-07
246	0.7438390512556025	0.7223382045929019	1.0000000000000002e-07
247	0.745726264219941	0.7244258872651357	1.0000000000000002e-07
248	0.7525543880363098	0.7620041753653445	1.0000000000000002e-07
249	0.7696573204187859	0.732776617954071	1.0000000000000002e-07
250	0.7159148966096388	0.755741127348643	1.0000000000000002e-07
251	0.7206616993985744	0.7432150313152401	1.0000000000000002e-07
252	0.7224661028459823	0.7599164926931107	1.0000000000000002e-07
253	0.7605563045045777	0.755741127348643	1.0000000000000002e-07
254	0.7215993007438914	0.7536534446764092	1.0000000000000002e-07
255	0.7358446477101591	0.7348643006263048	1.0000000000000002e-07
256	0.7718175550094477	0.7348643006263048	1.0000000000000002e-07
257	0.818088992403544	0.6993736951983298	1.0000000000000002e-07
258	0.6644647977546262	0.7849686847599165	1.0000000000000002e-07
259	0.7596002794755525	0.7473903966597077	1.0000000000000002e-07
260	0.7722696512626457	0.7223382045929019	1.0000000000000002e-07
261	0.7613264134383152	0.7432150313152401	1.0000000000000002e-07
262	0.7758226270217736	0.7244258872651357	1.0000000000000002e-07
263	0.7962608385932222	0.7160751565762005	1.0000000000000002e-07
264	0.7346744598326952	0.7369519832985386	1.0000000000000002e-07
265	0.7213669791351032	0.7536534446764092	1.0000000000000002e-07
266	0.827013885551803	0.7035490605427975	1.0000000000000002e-07
267	0.7699829616228075	0.7369519832985386	1.0000000000000002e-07
268	0.7202282966054308	0.755741127348643	1.0000000000000002e-07
269	0.7994025592266394	0.7369519832985386	1.0000000000000002e-07
270	0.7303220979356069	0.7265135699373695	1.0000000000000002e-07
271	0.7508209879064859	0.7139874739039666	1.0000000000000002e-07
272	0.7079507011710229	0.7682672233820459	1.0000000000000002e-07
273	0.7969064496006498	0.7139874739039666	1.0000000000000002e-07
274	0.7447193491434005	0.7432150313152401	1.0000000000000002e-07
275	0.7217888346793507	0.7620041753653445	1.0000000000000002e-07
276	0.6890835661231103	0.7640918580375783	1.0000000000000002e-07
277	0.7386882148356427	0.7599164926931107	1.0000000000000002e-07
278	0.7170796822406553	0.755741127348643	1.0000000000000002e-07
279	0.7437058086186212	0.7160751565762005	1.0000000000000002e-07
280	0.7474675275587588	0.7515657620041754	1.0000000000000002e-07
281	0.7736415520839253	0.7181628392484343	1.0000000000000002e-07
282	0.7169514463938352	0.7703549060542797	1.0000000000000002e-07
283	0.7481377051369382	0.7265135699373695	1.0000000000000002e-07
284	0.7802507429381751	0.7369519832985386	1.0000000000000002e-07
285	0.7321136045057739	0.7369519832985386	1.0000000000000002e-07
286	0.7696363195496959	0.7306889352818372	1.0000000000000002e-07
