epoch	epistemic	aleatoric	random_param_mean	random_param_log_alpha	total_param_mean	total_param_log_alpha
1	0.002787137175393417	0.1840447560831507	0.002028734190389514	-4.9999494552612305	-3.205007305950858e-05	-4.999950885772705
2	0.018706550650090345	0.18348466219873819	0.00202911626547575	-4.999898910522461	-3.161689528496936e-05	-4.999897003173828
3	0.004146341915896676	0.2035089266352815	0.0020259979646652937	-4.999848365783691	-3.142913192277774e-05	-4.999847888946533
4	0.020336850980211707	0.1932536539162268	0.002013132208958268	-4.999797821044922	-3.107295196969062e-05	-4.999800205230713
5	0.010735607723499269	0.1869645980883531	0.0020123219583183527	-4.999747276306152	-3.0936262191971764e-05	-4.999744415283203
6	0.013382258989362461	0.1963026111189874	0.002019294770434499	-4.999696731567383	-3.102377741015516e-05	-4.999695301055908
7	0.018292991389963	0.19003936647774666	0.002009021118283272	-4.999646186828613	-3.0639057513326406e-05	-4.999647617340088
8	0.01792667993786104	0.19366360583671524	0.00199995213188231	-4.999595642089844	-3.070095772272907e-05	-4.999599456787109
9	0.004743847816761362	0.20304633891279025	0.001998296007514	-4.999545097351074	-3.073030893574469e-05	-4.999543190002441
10	0.014062472273182025	0.20112290288655213	0.001997834537178278	-4.999494552612305	-2.9855675165890716e-05	-4.999495506286621
11	0.01105391057532673	0.20573871181923567	0.0020006897393614054	-4.999444007873535	-3.025811201951001e-05	-4.999447345733643
12	0.00890333175426758	0.1940716106315749	0.002009243704378605	-4.999393463134766	-3.0319406505441293e-05	-4.999390602111816
13	0.010019333290833585	0.19310519220407757	0.002015270758420229	-4.999342918395996	-3.022710734512657e-05	-4.999342918395996
14	0.009832119379485554	0.19619947334248705	0.00200431770645082	-4.999292373657227	-3.0761311791138723e-05	-4.999294757843018
15	0.00870471184120511	0.19199073409853423	0.001991918543353677	-4.999241828918457	-3.105192809016444e-05	-4.999239921569824
16	0.020448307942450006	0.21008405102758446	0.0019882204942405224	-4.9991912841796875	-3.080466922256164e-05	-4.999191761016846
17	0.03338273950874959	0.19874143747328893	0.0019934135489165783	-4.999140739440918	-3.1096362363314256e-05	-4.999142646789551
18	0.017244440887947646	0.19469426711563836	0.001992358360439539	-4.999090194702148	-3.130134427919984e-05	-4.999087810516357
19	0.018626723312508156	0.2011901489400047	0.0019937027245759964	-4.999039649963379	-3.162097345921211e-05	-4.999039649963379
20	0.02759166400736926	0.2046130827413632	0.0019825242925435305	-4.998989105224609	-3.201006256858818e-05	-4.998991966247559
21	0.02523350704280497	0.2109920696115643	0.0019700280390679836	-4.99893856048584	-3.227924389648251e-05	-4.998935222625732
22	0.03190059006665405	0.2096258843546726	0.0019644922576844692	-4.99888801574707	-3.2879961509024724e-05	-4.998887062072754
23	0.03088586449887515	0.2128399132127758	0.0019610587041825056	-4.998837471008301	-3.338772876304574e-05	-4.998839378356934
24	0.024048287718062833	0.21289800271061815	0.001962682930752635	-4.998786926269531	-3.3656906452961266e-05	-4.998783111572266
25	0.0167127861727025	0.22327161055105244	0.0019565827678889036	-4.998736381530762	-3.42524544976186e-05	-4.998735427856445
26	0.03353095005653048	0.20956048767286153	0.0019577043130993843	-4.998685836791992	-3.5234606912126765e-05	-4.998687267303467
27	0.04565226971713468	0.1981585840888859	0.0019481462659314275	-4.998635292053223	-3.598419061745517e-05	-4.998638153076172
28	0.031098790781914715	0.21568365959313449	0.0019332998199388385	-4.998584747314453	-3.656819899333641e-05	-4.99858283996582
29	0.038579290755287876	0.208494196453458	0.001932903891429305	-4.998534202575684	-3.704672781168483e-05	-4.998534679412842
30	0.04145190818784503	0.2085031106017569	0.0019380745943635702	-4.998483657836914	-3.7310077459551394e-05	-4.998485565185547
31	0.02105497056970862	0.22186583616364267	0.0019374568946659565	-4.9984331130981445	-3.792687493842095e-05	-4.99843168258667
32	0.032953175239486515	0.21518606772211352	0.001939804176799953	-4.998382568359375	-3.864066457026638e-05	-4.998382568359375
33	0.04336007597349947	0.20620317706325597	0.0019398131407797337	-4.9983320236206055	-3.90598906960804e-05	-4.99833345413208
34	0.05987422421561067	0.18878716280717245	0.0019477622117847204	-4.998281478881836	-3.9204653148772195e-05	-4.998279571533203
35	0.033179369310247064	0.21655888082761637	0.0019454231951385736	-4.998230934143066	-3.9827387809054926e-05	-4.998230457305908
36	0.0495341150276547	0.20023866770206414	0.0019445221405476332	-4.998180389404297	-4.014820297015831e-05	-4.998182773590088
37	0.03903728164989673	0.20791336276587832	0.0019452652195468545	-4.998129844665527	-4.067647023475729e-05	-4.998126983642578
38	0.05708801840846944	0.18610915459405358	0.0019415684510022402	-4.998079299926758	-4.108551729586907e-05	-4.998077869415283
39	0.040880716499654385	0.20840556978479424	0.001956694759428501	-4.998028755187988	-4.1464380046818405e-05	-4.998030185699463
40	0.04556703898397779	0.2043715784141281	0.001962743466719985	-4.997978210449219	-4.1975737985922024e-05	-4.997982025146484
41	0.05941130841497466	0.18837745549883414	0.0019741456490010023	-4.997927665710449	-4.18732306570746e-05	-4.997925758361816
42	0.0404080378993239	0.20859849603209524	0.001968155615031719	-4.99787712097168	-4.2204326746286824e-05	-4.997878074645996
43	0.045968493827335116	0.20379486242574765	0.001968969125300646	-4.99782657623291	-4.2340459913248196e-05	-4.997829914093018
44	0.03027257130073413	0.21918693485555685	0.001964241499081254	-4.997776031494141	-4.30478248745203e-05	-4.997773170471191
45	0.0597789042162466	0.1895720131130385	0.0019698699470609426	-4.997725486755371	-4.281912333681248e-05	-4.997725486755371
