epoch	batch	iter	loss	acc	lr
1	1	1	2.5587687492370605	0.08333333333333333	0.0001
1	2	2	2.574730157852173	0.06666666666666667	0.0001
1	3	3	2.547929048538208	0.06666666666666667	0.0001
1	4	4	2.6720757484436035	0.03333333333333333	0.0001
1	5	5	2.595271110534668	0.1	0.0001
1	6	6	2.433016061782837	0.11666666666666667	0.0001
1	7	7	2.5409178733825684	0.15	0.0001
1	8	8	2.5409624576568604	0.11864406779661017	0.0001
2	1	9	2.474822759628296	0.1	0.0001
2	2	10	2.475942850112915	0.05	0.0001
2	3	11	2.4855685234069824	0.13333333333333333	0.0001
2	4	12	2.532508373260498	0.05	0.0001
2	5	13	2.6123440265655518	0.016666666666666666	0.0001
2	6	14	2.563925266265869	0.1	0.0001
2	7	15	2.499397039413452	0.08333333333333333	0.0001
2	8	16	2.520393133163452	0.06779661016949153	0.0001
3	1	17	2.47259521484375	0.08333333333333333	0.0001
3	2	18	2.431689500808716	0.16666666666666666	0.0001
3	3	19	2.4604432582855225	0.06666666666666667	0.0001
3	4	20	2.4066240787506104	0.1	0.0001
3	5	21	2.5566184520721436	0.11666666666666667	0.0001
3	6	22	2.522364616394043	0.0	0.0001
3	7	23	2.584907054901123	0.08333333333333333	0.0001
3	8	24	2.6115217208862305	0.0847457627118644	0.0001
4	1	25	2.4124019145965576	0.08333333333333333	0.0001
4	2	26	2.5038070678710938	0.1	0.0001
4	3	27	2.4046387672424316	0.16666666666666666	0.0001
4	4	28	2.50064754486084	0.1	0.0001
4	5	29	2.4919614791870117	0.11666666666666667	0.0001
4	6	30	2.4864084720611572	0.05	0.0001
4	7	31	2.5715863704681396	0.05	0.0001
4	8	32	2.528698444366455	0.05084745762711865	0.0001
5	1	33	2.555689573287964	0.08333333333333333	0.0001
5	2	34	2.451820135116577	0.06666666666666667	0.0001
5	3	35	2.501441240310669	0.05	0.0001
5	4	36	2.5347394943237305	0.1	0.0001
5	5	37	2.451793670654297	0.13333333333333333	0.0001
5	6	38	2.486105442047119	0.08333333333333333	0.0001
5	7	39	2.4516642093658447	0.1	0.0001
5	8	40	2.467806577682495	0.1016949152542373	0.0001
6	1	41	2.4609756469726562	0.15	0.0001
6	2	42	2.5029687881469727	0.06666666666666667	0.0001
6	3	43	2.4685864448547363	0.08333333333333333	0.0001
6	4	44	2.5232112407684326	0.08333333333333333	0.0001
6	5	45	2.4181175231933594	0.13333333333333333	0.0001
6	6	46	2.496838092803955	0.08333333333333333	0.0001
6	7	47	2.4480016231536865	0.1	0.0001
6	8	48	2.4278078079223633	0.11864406779661017	0.0001
7	1	49	2.466404676437378	0.13333333333333333	0.0001
7	2	50	2.418473482131958	0.21666666666666667	0.0001
7	3	51	2.529538154602051	0.06666666666666667	0.0001
7	4	52	2.526691436767578	0.11666666666666667	0.0001
7	5	53	2.4157180786132812	0.11666666666666667	0.0001
7	6	54	2.4987823963165283	0.1	0.0001
7	7	55	2.4019899368286133	0.13333333333333333	0.0001
7	8	56	2.5748255252838135	0.0847457627118644	0.0001
8	1	57	2.4193642139434814	0.11666666666666667	0.0001
8	2	58	2.4069595336914062	0.13333333333333333	0.0001
8	3	59	2.4159536361694336	0.05	0.0001
8	4	60	2.4763901233673096	0.08333333333333333	0.0001
8	5	61	2.4883947372436523	0.18333333333333332	0.0001
8	6	62	2.3948283195495605	0.13333333333333333	0.0001
8	7	63	2.3712806701660156	0.15	0.0001
8	8	64	2.440856456756592	0.11864406779661017	0.0001
9	1	65	2.403985023498535	0.18333333333333332	0.0001
9	2	66	2.4264075756073	0.15	0.0001
9	3	67	2.43033504486084	0.15	0.0001
9	4	68	2.3565475940704346	0.13333333333333333	0.0001
9	5	69	2.41526198387146	0.08333333333333333	0.0001
9	6	70	2.319895029067993	0.15	0.0001
9	7	71	2.4213645458221436	0.15	0.0001
9	8	72	2.533707618713379	0.0847457627118644	0.0001
10	1	73	2.4730007648468018	0.11666666666666667	0.0001
10	2	74	2.364908456802368	0.21666666666666667	0.0001
10	3	75	2.3495078086853027	0.18333333333333332	0.0001
10	4	76	2.473278522491455	0.11666666666666667	0.0001
10	5	77	2.3388006687164307	0.15	0.0001
10	6	78	2.41512393951416	0.11666666666666667	0.0001
10	7	79	2.4401471614837646	0.08333333333333333	0.0001
10	8	80	2.4352643489837646	0.1864406779661017	0.0001
11	1	81	2.421441078186035	0.13333333333333333	0.0001
11	2	82	2.445230722427368	0.03333333333333333	0.0001
11	3	83	2.4302871227264404	0.1	0.0001
11	4	84	2.426901340484619	0.15	0.0001
11	5	85	2.3644051551818848	0.18333333333333332	0.0001
11	6	86	2.480135917663574	0.06666666666666667	0.0001
11	7	87	2.375959634780884	0.16666666666666666	0.0001
11	8	88	2.484164237976074	0.0847457627118644	0.0001
12	1	89	2.4030959606170654	0.16666666666666666	0.0001
12	2	90	2.404416084289551	0.11666666666666667	0.0001
12	3	91	2.4952709674835205	0.1	0.0001
12	4	92	2.4395833015441895	0.13333333333333333	0.0001
12	5	93	2.396453857421875	0.1	0.0001
12	6	94	2.3873865604400635	0.08333333333333333	0.0001
12	7	95	2.428804874420166	0.11666666666666667	0.0001
12	8	96	2.39162278175354	0.13559322033898305	0.0001
13	1	97	2.352299690246582	0.16666666666666666	0.0001
13	2	98	2.3636672496795654	0.16666666666666666	0.0001
13	3	99	2.507460355758667	0.08333333333333333	0.0001
13	4	100	2.492690086364746	0.1	0.0001
13	5	101	2.5077712535858154	0.13333333333333333	0.0001
13	6	102	2.557971239089966	0.11666666666666667	0.0001
13	7	103	2.4566028118133545	0.13333333333333333	0.0001
13	8	104	2.402794361114502	0.15254237288135594	0.0001
14	1	105	2.2964866161346436	0.16666666666666666	0.0001
14	2	106	2.3849244117736816	0.18333333333333332	0.0001
14	3	107	2.460493564605713	0.13333333333333333	0.0001
14	4	108	2.4167821407318115	0.1	0.0001
14	5	109	2.3616766929626465	0.13333333333333333	0.0001
14	6	110	2.460581064224243	0.11666666666666667	0.0001
14	7	111	2.360394239425659	0.18333333333333332	0.0001
14	8	112	2.3593807220458984	0.15254237288135594	0.0001
15	1	113	2.432586193084717	0.11666666666666667	0.0001
15	2	114	2.318535566329956	0.2	0.0001
15	3	115	2.3695271015167236	0.13333333333333333	0.0001
15	4	116	2.3696532249450684	0.13333333333333333	0.0001
15	5	117	2.3788552284240723	0.16666666666666666	0.0001
15	6	118	2.510169744491577	0.06666666666666667	0.0001
15	7	119	2.4595441818237305	0.11666666666666667	0.0001
