epoch	batch	iter	loss	acc	lr
1	1	1	2.479008674621582	2.0	1e-06
1	2	2	2.4168295860290527	8.0	1e-06
1	3	3	2.363067626953125	16.0	1e-06
1	4	4	2.332394599914551	16.0	1e-06
1	5	5	2.520469903945923	6.0	1e-06
1	6	6	2.367356777191162	8.0	1e-06
1	7	7	2.4051802158355713	10.0	1e-06
1	8	8	2.458916664123535	4.0	1e-06
1	9	9	2.4361438751220703	8.0	1e-06
1	10	10	2.433687210083008	10.0	1e-06
1	11	11	2.396437168121338	10.0	1e-06
1	12	12	2.422619581222534	12.0	1e-06
1	13	13	2.444446325302124	6.0	1e-06
1	14	14	2.373253583908081	8.0	1e-06
1	15	15	2.419771671295166	8.0	1e-06
1	16	16	2.4007387161254883	12.0	1e-06
1	17	17	2.438875436782837	8.0	1e-06
1	18	18	2.4339678287506104	6.0	1e-06
1	19	19	2.384277105331421	8.0	1e-06
1	20	20	2.4811394214630127	4.0	1e-06
1	21	21	2.38460636138916	6.0	1e-06
1	22	22	2.429852247238159	8.0	1e-06
1	23	23	2.3243205547332764	20.0	1e-06
1	24	24	2.401550531387329	16.0	1e-06
1	25	25	2.400754690170288	12.0	1e-06
1	26	26	2.4437766075134277	14.0	1e-06
1	27	27	2.4085378646850586	6.0	1e-06
1	28	28	2.3869893550872803	20.0	1e-06
1	29	29	2.366544485092163	12.0	1e-06
1	30	30	2.493873357772827	6.0	1e-06
1	31	31	2.3705055713653564	14.0	1e-06
1	32	32	2.479771137237549	6.0	1e-06
1	33	33	2.428053617477417	10.0	1e-06
1	34	34	2.3999063968658447	16.0	1e-06
1	35	35	2.4156131744384766	8.0	1e-06
1	36	36	2.3819892406463623	14.0	1e-06
1	37	37	2.3426496982574463	16.0	1e-06
1	38	38	2.4647722244262695	10.0	1e-06
1	39	39	2.363790512084961	8.0	1e-06
1	40	40	2.4425275325775146	10.0	1e-06
1	41	41	2.355198860168457	10.0	1e-06
1	42	42	2.3923556804656982	12.0	1e-06
1	43	43	2.3991146087646484	14.0	1e-06
1	44	44	2.3650755882263184	12.0	1e-06
1	45	45	2.436225414276123	6.0	1e-06
1	46	46	2.4383385181427	8.0	1e-06
1	47	47	2.3690121173858643	16.0	1e-06
1	48	48	2.3466570377349854	14.0	1e-06
1	49	49	2.3914074897766113	20.0	1e-06
1	50	50	2.326967477798462	18.0	1e-06
1	51	51	2.3588266372680664	20.0	1e-06
1	52	52	2.449054002761841	4.0	1e-06
1	53	53	2.358423948287964	14.285714285714286	1e-06
2	1	54	2.348193407058716	10.0	1e-06
2	2	55	2.34914493560791	16.0	1e-06
2	3	56	2.3158938884735107	14.0	1e-06
2	4	57	2.3420305252075195	10.0	1e-06
2	5	58	2.4354708194732666	8.0	1e-06
2	6	59	2.3887131214141846	14.0	1e-06
2	7	60	2.3552401065826416	10.0	1e-06
2	8	61	2.387827157974243	12.0	1e-06
2	9	62	2.3960819244384766	10.0	1e-06
2	10	63	2.3541228771209717	10.0	1e-06
2	11	64	2.3789987564086914	16.0	1e-06
2	12	65	2.424501419067383	14.0	1e-06
2	13	66	2.353426933288574	14.0	1e-06
2	14	67	2.361945867538452	14.0	1e-06
2	15	68	2.3171980381011963	16.0	1e-06
2	16	69	2.3513686656951904	6.0	1e-06
2	17	70	2.3253278732299805	10.0	1e-06
2	18	71	2.32373309135437	14.0	1e-06
2	19	72	2.338738203048706	14.0	1e-06
2	20	73	2.3788340091705322	8.0	1e-06
2	21	74	2.4080095291137695	6.0	1e-06
2	22	75	2.365701913833618	12.0	1e-06
2	23	76	2.4175848960876465	20.0	1e-06
2	24	77	2.3866586685180664	10.0	1e-06
2	25	78	2.398239850997925	18.0	1e-06
2	26	79	2.419502019882202	14.0	1e-06
2	27	80	2.39723801612854	16.0	1e-06
2	28	81	2.4047446250915527	16.0	1e-06
2	29	82	2.3980753421783447	12.0	1e-06
2	30	83	2.322624921798706	14.0	1e-06
2	31	84	2.3717033863067627	16.0	1e-06
2	32	85	2.417387008666992	8.0	1e-06
2	33	86	2.3299875259399414	8.0	1e-06
2	34	87	2.333289623260498	12.0	1e-06
2	35	88	2.3443965911865234	14.0	1e-06
2	36	89	2.3618154525756836	14.0	1e-06
2	37	90	2.361544132232666	8.0	1e-06
2	38	91	2.384384870529175	14.0	1e-06
2	39	92	2.4626920223236084	6.0	1e-06
2	40	93	2.3387017250061035	14.0	1e-06
2	41	94	2.2907214164733887	12.0	1e-06
2	42	95	2.363666534423828	8.0	1e-06
2	43	96	2.283715009689331	20.0	1e-06
2	44	97	2.355175256729126	16.0	1e-06
2	45	98	2.363645553588867	14.0	1e-06
2	46	99	2.337937116622925	8.0	1e-06
2	47	100	2.3318891525268555	12.0	1e-06
2	48	101	2.3605904579162598	12.0	1e-06
2	49	102	2.292515516281128	20.0	1e-06
2	50	103	2.3674707412719727	12.0	1e-06
2	51	104	2.3247532844543457	20.0	1e-06
2	52	105	2.3790087699890137	14.0	1e-06
2	53	106	2.3449158668518066	14.285714285714286	1e-06
3	1	107	2.363693952560425	10.0	1e-06
3	2	108	2.412382125854492	8.0	1e-06
3	3	109	2.3931562900543213	16.0	1e-06
3	4	110	2.34283709526062	18.0	1e-06
3	5	111	2.324280023574829	10.0	1e-06
3	6	112	2.2706072330474854	16.0	1e-06
3	7	113	2.366591691970825	14.0	1e-06
3	8	114	2.3036677837371826	20.0	1e-06
3	9	115	2.364698886871338	12.0	1e-06
3	10	116	2.3482232093811035	8.0	1e-06
3	11	117	2.3274307250976562	16.0	1e-06
3	12	118	2.326491594314575	10.0	1e-06
3	13	119	2.391270637512207	16.0	1e-06
